PM_Diff_Amt,PM_Diff_Category_Val,Precip_12AM-6AM,Precip_6AM-10AM,Precip_6AM-12PM,WindSpeed_12AM-6AM_avg_val,WindSpeed_6AM-10AM_avg_val,WindSpeed_10AM-2PM_avg_val,open_price,prior_day_open_price,prior_day_open_diff,prior_day_trend,yesterday_avg_diff,yesterday_avg_trend
-29.0,Less_Activity,No Precip,No Precip,No Precip,4.5,7.88,8.63,8.885,9.015,-0.13,Significantly Worse (<-.10),0.0988,Better (>.05)
0.0,Same_Activity,No Precip,No Precip,No Precip,1.33,1.5,6.88,8.5008,8.49,0.0108,Nominal Change,-0.2063,Significantly Worse (<-.10)
-43.0,Less_Activity,No Precip,No Precip,No Precip,6.33,8.5,13.88,8.4825,8.485,-0.0025,Nominal Change,-0.0321,Slightly Worse (<-.02)
17.0,More_Activity,No Precip,No Precip,No Precip,7.58,9.5,10.88,8.5175,8.4825,0.035,Slightly Better (>.02),-0.0213,Slightly Worse (<-.02)
-7.0,Less_Activity,No Precip,No Precip,No Precip,4.83,3.5,6.38,8.7175,8.5175,0.2,Significantly Better (>.10),0.0338,Slightly Better (>.02)
1.0,Same_Activity,No Precip,No Precip,No Precip,2.5,6.0,9.38,8.71,8.7125,-0.0025,Nominal Change,-0.0038,Nominal Change
-15.0,Less_Activity,No Precip,No Precip,No Precip,5.88,4.5,4.63,8.72,8.71,0.01,Nominal Change,-0.0038,Nominal Change
-46.0,Less_Activity,No Precip,No Precip,No Precip,1.0,3.88,7.25,8.6388,8.695,-0.0563,Worse (<-.05),-0.02,Nominal Change
-18.0,Less_Activity,Precip,No Precip,No Precip,8.57,9.9,11.5,8.5825,8.6388,-0.0563,Worse (<-.05),-0.0688,Worse (<-.05)
-22.0,Less_Activity,No Precip,Precip,Precip,6.0,13.95,12.25,8.5625,8.6225,-0.06,Worse (<-.05),0.02,Slightly Better (>.02)
-40.0,Less_Activity,No Precip,No Precip,No Precip,7.58,5.88,9.0,8.5575,8.5625,-0.005,Nominal Change,-0.0533,Worse (<-.05)
-41.0,Less_Activity,No Precip,No Precip,No Precip,4.83,8.63,10.63,8.605,8.5575,0.0475,Slightly Better (>.02),-0.035,Slightly Worse (<-.02)
-32.0,Less_Activity,No Precip,No Precip,No Precip,6.08,9.13,11.13,8.555,8.605,-0.05,Worse (<-.05),0.045,Slightly Better (>.02)
-30.0,Less_Activity,No Precip,No Precip,No Precip,8.25,7.98,7.43,8.42,8.465,-0.045,Slightly Worse (<-.02),-0.0675,Worse (<-.05)
-24.0,Less_Activity,No Precip,No Precip,No Precip,6.83,12.75,17.33,8.515,8.42,0.095,Better (>.05),-0.0675,Worse (<-.05)
-20.0,Less_Activity,No Precip,No Precip,No Precip,12.0,15.38,17.13,8.4625,8.515,-0.0525,Worse (<-.05),0.0725,Better (>.05)
-12.0,Less_Activity,No Precip,No Precip,No Precip,3.0,0.38,11.63,8.5625,8.5275,0.035,Slightly Better (>.02),0.0388,Slightly Better (>.02)
-13.0,Less_Activity,No Precip,No Precip,No Precip,6.17,15.45,24.38,8.555,8.5569,-0.0019,Nominal Change,-0.0028,Nominal Change
-8.0,Less_Activity,No Precip,No Precip,No Precip,8.87,5.63,3.88,8.565,8.555,0.01,Nominal Change,-0.0028,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,6.5,10.13,15.38,8.63,8.565,0.065,Better (>.05),0.0091,Nominal Change
-26.0,Less_Activity,No Precip,No Precip,No Precip,14.0,12.5,7.88,8.535,8.63,-0.095,Worse (<-.05),0.07,Better (>.05)
-22.0,Less_Activity,No Precip,No Precip,Light Precip,12.38,15.55,15.28,8.43,8.465,-0.035,Slightly Worse (<-.02),-0.0525,Worse (<-.05)
-4.0,Same_Activity,No Precip,No Precip,No Precip,8.5,7.93,11.25,8.4725,8.43,0.0425,Slightly Better (>.02),-0.0525,Worse (<-.05)
-30.0,Less_Activity,Precip,Precip,Precip,10.7,8.45,10.58,8.5375,8.4725,0.065,Better (>.05),0.025,Slightly Better (>.02)
-13.0,Less_Activity,Precip,Precip,Precip,14.97,19.5,17.5,8.6275,8.5375,0.09,Better (>.05),0.0863,Better (>.05)
8.0,More_Activity,No Precip,No Precip,No Precip,12.42,16.25,18.83,8.9,8.6275,0.2725,Significantly Better (>.10),0.1225,Significantly Better (>.10)
-26.0,Less_Activity,No Precip,No Precip,No Precip,4.0,5.25,11.63,8.9442,8.9,0.0442,Slightly Better (>.02),0.3175,Significantly Better (>.10)
-7.0,Less_Activity,No Precip,No Precip,No Precip,6.42,8.63,11.63,9.0325,8.9883,0.0442,Slightly Better (>.02),0.0663,Better (>.05)
-22.0,Less_Activity,No Precip,No Precip,No Precip,6.83,11.13,15.63,9.0,9.0325,-0.0325,Slightly Worse (<-.02),0.0663,Better (>.05)
-10.0,Less_Activity,Light Precip,Light Precip,Light Precip,12.17,14.33,17.5,8.9525,9.0,-0.0475,Slightly Worse (<-.02),-0.0104,Nominal Change
-20.0,Less_Activity,No Precip,No Precip,No Precip,1.92,3.75,1.5,8.8925,8.9525,-0.06,Worse (<-.05),-0.0638,Worse (<-.05)
-15.0,Less_Activity,No Precip,No Precip,No Precip,5.33,9.7,11.75,8.93,8.8925,0.0375,Slightly Better (>.02),-0.0838,Worse (<-.05)
-14.0,Less_Activity,No Precip,No Precip,No Precip,4.67,5.75,10.25,8.8275,8.8617,-0.0342,Slightly Worse (<-.02),-0.0513,Worse (<-.05)
-18.0,Less_Activity,No Precip,No Precip,No Precip,6.25,7.5,6.5,8.925,8.8275,0.0975,Better (>.05),-0.0513,Worse (<-.05)
-17.0,Less_Activity,No Precip,No Precip,No Precip,10.42,13.88,17.63,8.94,8.925,0.015,Nominal Change,0.0804,Better (>.05)
-30.0,Less_Activity,No Precip,No Precip,No Precip,6.58,7.13,12.13,8.88,8.94,-0.06,Worse (<-.05),0.0638,Better (>.05)
-27.0,Less_Activity,No Precip,No Precip,No Precip,10.5,8.75,10.25,8.8775,8.88,-0.0025,Nominal Change,-0.0525,Worse (<-.05)
18.0,More_Activity,Light Precip,Precip,Light Precip,13.38,13.63,15.7,8.8575,8.8675,-0.01,Nominal Change,-0.0113,Nominal Change
-14.0,Less_Activity,No Precip,No Precip,No Precip,12.33,6.83,11.45,8.8475,8.8575,-0.01,Nominal Change,-0.015,Nominal Change
-9.0,Less_Activity,No Precip,No Precip,Light Precip,10.08,11.3,10.95,9.04,8.8475,0.1925,Significantly Better (>.10),-0.015,Nominal Change
-7.0,Less_Activity,No Precip,No Precip,No Precip,11.37,12.25,12.5,9.1725,9.04,0.1325,Significantly Better (>.10),0.1875,Significantly Better (>.10)
1.0,Same_Activity,Light Precip,No Precip,No Precip,6.63,15.38,15.58,9.13,9.1725,-0.0425,Slightly Worse (<-.02),0.2288,Significantly Better (>.10)
-25.0,Less_Activity,No Precip,No Precip,No Precip,4.75,7.75,10.25,9.11,9.13,-0.02,Slightly Worse (<-.02),0.0238,Slightly Better (>.02)
-22.0,Less_Activity,No Precip,No Precip,No Precip,6.17,2.88,9.13,9.165,9.1467,0.0183,Nominal Change,0.0275,Slightly Better (>.02)
-9.0,Less_Activity,No Precip,No Precip,No Precip,9.33,10.5,20.13,9.15,9.165,-0.015,Nominal Change,0.0275,Slightly Better (>.02)
-24.0,Less_Activity,No Precip,No Precip,No Precip,8.67,15.25,19.5,9.185,9.15,0.035,Slightly Better (>.02),-0.0058,Nominal Change
-8.0,Less_Activity,Light Precip,No Precip,No Precip,11.13,11.88,11.43,9.195,9.185,0.01,Nominal Change,0.0275,Slightly Better (>.02)
17.0,More_Activity,Light Precip,No Precip,No Precip,14.22,16.95,17.88,9.2375,9.195,0.0425,Slightly Better (>.02),0.0275,Slightly Better (>.02)
-3.0,Same_Activity,No Precip,No Precip,No Precip,5.17,5.63,8.25,9.405,9.3492,0.0558,Better (>.05),0.0838,Better (>.05)
-17.0,Less_Activity,Light Precip,No Precip,No Precip,7.0,8.2,13.18,9.3875,9.405,-0.0175,Nominal Change,0.0838,Better (>.05)
-29.0,Less_Activity,No Precip,No Precip,No Precip,12.38,11.88,10.25,9.33,9.3875,-0.0575,Worse (<-.05),0.0104,Nominal Change
-5.0,Same_Activity,No Precip,No Precip,No Precip,0.42,4.88,6.63,9.28,9.33,-0.05,Worse (<-.05),-0.0663,Worse (<-.05)
22.0,More_Activity,No Precip,No Precip,No Precip,13.42,17.25,22.13,9.31,9.28,0.03,Slightly Better (>.02),-0.0788,Worse (<-.05)
-32.0,Less_Activity,No Precip,Light Precip,Light Precip,8.75,6.13,7.75,9.3092,9.31,-8.0E-4,Nominal Change,0.005,Nominal Change
-18.0,Less_Activity,No Precip,No Precip,No Precip,0.5,1.88,7.38,9.3083,9.3092,-8.0E-4,Nominal Change,0.0142,Nominal Change
-10.0,Less_Activity,Precip,Precip,Precip,14.5,14.93,8.98,9.3075,9.3083,-8.0E-4,Nominal Change,-0.0013,Nominal Change
12.0,More_Activity,Light Precip,Light Precip,Light Precip,18.58,20.0,20.5,9.325,9.3075,0.0175,Nominal Change,-0.0013,Nominal Change
2.0,Same_Activity,No Precip,No Precip,No Precip,6.75,6.13,8.13,9.34,9.325,0.015,Nominal Change,0.0171,Nominal Change
-19.0,Less_Activity,No Precip,No Precip,No Precip,9.92,9.75,11.25,9.3375,9.34,-0.0025,Nominal Change,0.0238,Slightly Better (>.02)
-16.0,Less_Activity,No Precip,No Precip,No Precip,1.5,7.25,11.13,9.335,9.3375,-0.0025,Nominal Change,0.005,Nominal Change
2.0,Same_Activity,No Precip,No Precip,No Precip,9.42,12.13,16.25,9.295,9.335,-0.04,Slightly Worse (<-.02),-0.0038,Nominal Change
-27.0,Less_Activity,No Precip,No Precip,No Precip,3.67,10.95,13.38,9.255,9.295,-0.04,Slightly Worse (<-.02),-0.0413,Slightly Worse (<-.02)
-6.0,Less_Activity,No Precip,No Precip,No Precip,9.17,7.75,9.88,9.215,9.255,-0.04,Slightly Worse (<-.02),-0.06,Worse (<-.05)
-6.0,Less_Activity,No Precip,No Precip,No Precip,3.83,6.75,9.5,9.21,9.215,-0.005,Nominal Change,-0.06,Worse (<-.05)
-6.0,Less_Activity,No Precip,No Precip,No Precip,2.17,4.38,5.75,9.1775,9.21,-0.0325,Slightly Worse (<-.02),-0.025,Slightly Worse (<-.02)
-18.0,Less_Activity,No Precip,No Precip,No Precip,7.67,8.75,7.08,9.1575,9.1775,-0.02,Nominal Change,-0.035,Slightly Worse (<-.02)
-45.0,Less_Activity,No Precip,No Precip,No Precip,7.42,7.5,10.8,9.155,9.1575,-0.0025,Nominal Change,-0.0363,Slightly Worse (<-.02)
-14.0,Less_Activity,No Precip,No Precip,No Precip,7.1,13.38,14.43,9.1808,9.155,0.0258,Slightly Better (>.02),-0.0125,Nominal Change
-16.0,Less_Activity,No Precip,No Precip,No Precip,5.58,10.38,7.5,9.2067,9.1808,0.0258,Slightly Better (>.02),0.0246,Slightly Better (>.02)
-34.0,Less_Activity,No Precip,No Precip,Light Precip,9.5,10.53,12.15,9.2325,9.2067,0.0258,Slightly Better (>.02),0.0388,Slightly Better (>.02)
-24.0,Less_Activity,No Precip,No Precip,No Precip,8.75,14.63,9.88,9.2525,9.2325,0.02,Nominal Change,0.0388,Slightly Better (>.02)
-16.0,Less_Activity,No Precip,Light Precip,No Precip,2.17,5.68,13.5,9.2225,9.2525,-0.03,Slightly Worse (<-.02),0.0329,Slightly Better (>.02)
-9.0,Less_Activity,No Precip,No Precip,No Precip,8.0,6.38,10.18,9.165,9.2225,-0.0575,Worse (<-.05),-0.02,Nominal Change
-36.0,Less_Activity,No Precip,No Precip,No Precip,4.33,9.88,15.63,9.245,9.165,0.08,Better (>.05),-0.0725,Worse (<-.05)
-41.0,Less_Activity,No Precip,No Precip,No Precip,4.0,4.0,7.38,9.205,9.245,-0.04,Slightly Worse (<-.02),0.0513,Better (>.05)
3.0,Same_Activity,No Precip,No Precip,No Precip,12.05,14.38,12.63,9.165,9.205,-0.04,Slightly Worse (<-.02),0.0,Nominal Change
-13.0,Less_Activity,No Precip,No Precip,No Precip,11.92,16.25,18.5,9.06,9.165,-0.105,Significantly Worse (<-.10),-0.06,Worse (<-.05)
-28.0,Less_Activity,No Precip,No Precip,No Precip,10.42,10.63,10.63,9.0075,9.065,-0.0575,Worse (<-.05),0.005,Nominal Change
-12.0,Less_Activity,No Precip,No Precip,No Precip,0.58,2.75,7.38,9.0531,9.0075,0.0456,Slightly Better (>.02),-0.055,Worse (<-.05)
4.0,Same_Activity,No Precip,No Precip,No Precip,8.08,13.25,16.75,9.0987,9.0531,0.0456,Slightly Better (>.02),0.0169,Nominal Change
-4.0,Same_Activity,Light Precip,No Precip,No Precip,5.58,8.15,12.38,9.1444,9.0987,0.0456,Slightly Better (>.02),0.0684,Better (>.05)
-28.0,Less_Activity,No Precip,No Precip,No Precip,4.2,6.33,8.43,9.19,9.1444,0.0456,Slightly Better (>.02),0.0684,Better (>.05)
-22.0,Less_Activity,Light Precip,No Precip,No Precip,2.53,3.5,6.65,9.105,9.19,-0.085,Worse (<-.05),0.0684,Better (>.05)
6.0,More_Activity,No Precip,No Precip,No Precip,2.17,8.0,12.9,9.105,9.105,0.0,Nominal Change,-0.0622,Worse (<-.05)
-9.0,Less_Activity,Precip,Light Precip,Light Precip,8.13,18.13,19.38,9.0525,9.105,-0.0525,Worse (<-.05),-0.0425,Slightly Worse (<-.02)
-7.0,Less_Activity,No Precip,No Precip,No Precip,6.83,6.38,6.75,9.005,9.0525,-0.0475,Slightly Worse (<-.02),-0.0525,Worse (<-.05)
-7.0,Less_Activity,No Precip,No Precip,No Precip,6.58,11.0,18.25,8.98,8.9883,-0.0083,Nominal Change,-0.0125,Nominal Change
1.0,Same_Activity,No Precip,No Precip,No Precip,17.25,10.88,8.13,8.91,8.855,0.055,Better (>.05),0.0113,Nominal Change
1.0,Same_Activity,No Precip,No Precip,No Precip,6.08,2.88,6.88,8.7425,8.65,0.0925,Better (>.05),-0.1288,Significantly Worse (<-.10)
0.0,Same_Activity,No Precip,No Precip,No Precip,4.67,0.38,3.38,8.8,8.7967,0.0033,Nominal Change,0.005,Nominal Change
-4.0,Same_Activity,No Precip,No Precip,No Precip,6.0,8.13,7.88,8.825,8.8,0.025,Slightly Better (>.02),0.005,Nominal Change
-3.0,Same_Activity,No Precip,No Precip,No Precip,15.0,14.75,14.75,8.6475,8.8575,-0.21,Significantly Worse (<-.10),0.045,Slightly Better (>.02)
-5.0,Same_Activity,No Precip,No Precip,No Precip,2.75,11.5,16.0,8.5575,8.56,-0.0025,Nominal Change,0.0146,Nominal Change
-8.0,Less_Activity,No Precip,No Precip,No Precip,12.17,15.0,20.63,8.555,8.5575,-0.0025,Nominal Change,0.01,Nominal Change
-5.0,Same_Activity,No Precip,No Precip,No Precip,16.75,15.25,13.38,8.64,8.6188,0.0213,Slightly Better (>.02),0.0319,Slightly Better (>.02)
0.0,Same_Activity,No Precip,No Precip,Light Precip,8.08,11.25,12.4,8.5475,8.64,-0.0925,Worse (<-.05),0.0319,Slightly Better (>.02)
-15.0,Less_Activity,No Precip,No Precip,No Precip,5.92,10.38,12.0,8.4075,8.475,-0.0675,Worse (<-.05),-0.1188,Significantly Worse (<-.10)
-15.0,Less_Activity,No Precip,No Precip,No Precip,4.08,6.88,13.25,8.3925,8.4075,-0.015,Nominal Change,-0.1038,Significantly Worse (<-.10)
-10.0,Less_Activity,No Precip,No Precip,No Precip,9.92,11.75,15.38,8.335,8.3542,-0.0192,Nominal Change,-0.0288,Slightly Worse (<-.02)
-22.0,Less_Activity,No Precip,No Precip,No Precip,9.58,10.88,12.88,8.26,8.335,-0.075,Worse (<-.05),-0.0288,Slightly Worse (<-.02)
-28.0,Less_Activity,No Precip,No Precip,No Precip,11.67,10.13,9.38,8.3125,8.26,0.0525,Better (>.05),-0.0846,Worse (<-.05)
-24.0,Less_Activity,No Precip,No Precip,No Precip,9.33,7.13,7.75,8.3475,8.3125,0.035,Slightly Better (>.02),0.015,Nominal Change
-43.0,Less_Activity,No Precip,No Precip,No Precip,6.92,4.13,3.75,8.4,8.3475,0.0525,Better (>.05),0.0613,Better (>.05)
-29.0,Less_Activity,No Precip,Light Precip,Light Precip,8.58,5.13,10.13,8.3125,8.3417,-0.0292,Slightly Worse (<-.02),-0.0438,Slightly Worse (<-.02)
-38.0,Less_Activity,No Precip,Precip,Precip,3.25,11.88,18.5,8.295,8.3125,-0.0175,Nominal Change,-0.0438,Slightly Worse (<-.02)
-23.0,Less_Activity,No Precip,No Precip,No Precip,16.85,20.38,20.75,8.255,8.295,-0.04,Slightly Worse (<-.02),-0.0321,Slightly Worse (<-.02)
-15.0,Less_Activity,No Precip,No Precip,No Precip,7.33,8.0,8.75,8.3375,8.255,0.0825,Better (>.05),-0.0488,Slightly Worse (<-.02)
-15.0,Less_Activity,No Precip,No Precip,No Precip,7.75,8.63,17.38,8.4975,8.3375,0.16,Significantly Better (>.10),0.0625,Better (>.05)
-14.0,Less_Activity,No Precip,No Precip,No Precip,9.33,9.75,9.75,8.435,8.4558,-0.0208,Slightly Worse (<-.02),-0.0313,Slightly Worse (<-.02)
-13.0,Less_Activity,No Precip,No Precip,No Precip,11.5,10.13,8.38,8.3325,8.435,-0.1025,Significantly Worse (<-.10),-0.0313,Slightly Worse (<-.02)
-14.0,Less_Activity,No Precip,No Precip,No Precip,7.83,9.75,14.5,8.3825,8.3325,0.05,Better (>.05),-0.1129,Significantly Worse (<-.10)
-14.0,Less_Activity,No Precip,No Precip,No Precip,7.67,9.0,10.25,8.3425,8.3825,-0.04,Slightly Worse (<-.02),-0.0013,Nominal Change
-18.0,Less_Activity,No Precip,No Precip,No Precip,13.92,14.38,12.88,8.42,8.3425,0.0775,Better (>.05),-0.015,Nominal Change
-29.0,Less_Activity,No Precip,No Precip,No Precip,5.17,10.63,10.25,8.57,8.52,0.05,Better (>.05),0.075,Better (>.05)
-32.0,Less_Activity,No Precip,No Precip,No Precip,5.33,4.38,2.88,8.5275,8.57,-0.0425,Slightly Worse (<-.02),0.075,Better (>.05)
-23.0,Less_Activity,No Precip,No Precip,No Precip,9.92,8.38,15.0,8.4175,8.5275,-0.11,Significantly Worse (<-.10),-0.0175,Nominal Change
-30.0,Less_Activity,Light Precip,No Precip,No Precip,6.68,6.0,5.88,8.37,8.4175,-0.0475,Slightly Worse (<-.02),-0.1313,Significantly Worse (<-.10)
-24.0,Less_Activity,No Precip,No Precip,No Precip,7.5,8.63,6.13,8.3788,8.37,0.0088,Nominal Change,-0.1025,Significantly Worse (<-.10)
-25.0,Less_Activity,No Precip,No Precip,No Precip,16.0,19.5,18.88,8.405,8.3962,0.0088,Nominal Change,0.0131,Nominal Change
-18.0,Less_Activity,No Precip,No Precip,No Precip,11.17,10.13,11.13,8.46,8.405,0.055,Better (>.05),0.0131,Nominal Change
-11.0,Less_Activity,No Precip,No Precip,No Precip,9.75,12.0,13.75,8.42,8.46,-0.04,Slightly Worse (<-.02),0.0594,Better (>.05)
-16.0,Less_Activity,No Precip,No Precip,No Precip,6.25,8.88,13.88,8.4675,8.42,0.0475,Slightly Better (>.02),-0.0125,Nominal Change
-18.0,Less_Activity,No Precip,No Precip,No Precip,6.87,7.63,8.75,8.3525,8.4675,-0.115,Significantly Worse (<-.10),0.0275,Slightly Better (>.02)
-2.0,Same_Activity,No Precip,No Precip,No Precip,8.0,10.5,7.75,8.325,8.3319,-0.0069,Nominal Change,-0.0103,Nominal Change
-2.0,Same_Activity,Precip,No Precip,No Precip,4.77,7.03,4.38,8.48,8.325,0.155,Significantly Better (>.10),-0.0103,Nominal Change
-10.0,Less_Activity,No Precip,No Precip,No Precip,5.92,10.25,15.25,8.485,8.48,0.005,Nominal Change,0.1516,Significantly Better (>.10)
-14.0,Less_Activity,No Precip,No Precip,No Precip,10.5,13.88,13.25,8.46,8.485,-0.025,Slightly Worse (<-.02),0.0825,Better (>.05)
3.0,Same_Activity,No Precip,No Precip,No Precip,14.25,12.63,13.88,8.435,8.4433,-0.0083,Nominal Change,-0.0125,Nominal Change
-21.0,Less_Activity,No Precip,No Precip,No Precip,3.17,5.38,13.75,8.4,8.435,-0.035,Slightly Worse (<-.02),-0.0125,Nominal Change
-18.0,Less_Activity,No Precip,No Precip,No Precip,2.45,6.38,9.75,8.5175,8.4,0.1175,Significantly Better (>.10),-0.0392,Slightly Worse (<-.02)
-26.0,Less_Activity,No Precip,No Precip,No Precip,1.5,6.25,7.88,8.57,8.5175,0.0525,Better (>.05),0.1,Better (>.05)
-33.0,Less_Activity,Precip,No Precip,No Precip,5.58,7.38,17.5,8.68,8.57,0.11,Significantly Better (>.10),0.1113,Significantly Better (>.10)
-25.0,Less_Activity,No Precip,No Precip,No Precip,13.75,14.25,20.25,8.6925,8.6883,0.0042,Nominal Change,0.0063,Nominal Change
-19.0,Less_Activity,No Precip,No Precip,No Precip,17.83,18.5,17.38,8.6325,8.64,-0.0075,Nominal Change,-0.0504,Worse (<-.05)
-21.0,Less_Activity,No Precip,No Precip,No Precip,6.83,14.38,19.5,8.65,8.6325,0.0175,Nominal Change,-0.0338,Slightly Worse (<-.02)
-37.0,Less_Activity,No Precip,No Precip,No Precip,4.5,7.0,11.13,8.665,8.65,0.015,Nominal Change,0.0138,Nominal Change
-40.0,Less_Activity,No Precip,No Precip,No Precip,10.83,13.63,16.13,8.705,8.6917,0.0133,Nominal Change,0.02,Nominal Change
-31.0,Less_Activity,No Precip,No Precip,No Precip,9.83,11.0,17.13,8.7075,8.705,0.0025,Nominal Change,0.02,Slightly Better (>.02)
-44.0,Less_Activity,No Precip,No Precip,No Precip,10.17,10.63,18.38,8.665,8.7075,-0.0425,Slightly Worse (<-.02),0.0092,Nominal Change
-40.0,Less_Activity,No Precip,No Precip,No Precip,8.92,7.0,9.38,8.71,8.665,0.045,Slightly Better (>.02),-0.0413,Slightly Worse (<-.02)
-43.0,Less_Activity,Light Precip,No Precip,No Precip,4.2,8.0,8.88,8.73,8.71,0.02,Nominal Change,0.0238,Slightly Better (>.02)
-26.0,Less_Activity,No Precip,No Precip,No Precip,3.92,8.13,8.13,8.7525,8.745,0.0075,Nominal Change,0.0113,Nominal Change
-40.0,Less_Activity,No Precip,No Precip,No Precip,6.75,9.13,13.88,8.7675,8.7525,0.015,Nominal Change,0.0113,Nominal Change
-43.0,Less_Activity,Light Precip,No Precip,No Precip,2.17,2.88,8.88,8.755,8.7675,-0.0125,Nominal Change,0.0188,Nominal Change
-27.0,Less_Activity,No Precip,No Precip,No Precip,1.0,2.5,6.5,8.705,8.755,-0.05,Worse (<-.05),-0.005,Nominal Change
-41.0,Less_Activity,Precip,Precip,Precip,10.77,10.0,15.88,8.64,8.6567,-0.0167,Nominal Change,-0.025,Slightly Worse (<-.02)
-32.0,Less_Activity,Light Precip,No Precip,No Precip,8.37,11.8,13.38,8.65,8.64,0.01,Nominal Change,-0.025,Slightly Worse (<-.02)
-21.0,Less_Activity,No Precip,No Precip,No Precip,6.17,4.88,18.13,8.8375,8.65,0.1875,Significantly Better (>.10),0.0017,Nominal Change
-33.0,Less_Activity,No Precip,No Precip,No Precip,2.08,4.38,3.88,8.9375,8.8375,0.1,Better (>.05),0.1925,Significantly Better (>.10)
-25.0,Less_Activity,No Precip,Precip,Precip,5.92,7.38,7.5,8.975,8.9656,0.0094,Nominal Change,0.0141,Nominal Change
-40.0,Less_Activity,No Precip,No Precip,No Precip,3.58,7.0,15.0,8.88,8.915,-0.035,Slightly Worse (<-.02),-0.0525,Worse (<-.05)
-39.0,Less_Activity,No Precip,Precip,Precip,8.58,8.15,5.63,9.025,8.985,0.04,Slightly Better (>.02),0.0263,Slightly Better (>.02)
-17.0,Less_Activity,No Precip,No Precip,No Precip,12.5,10.5,12.88,9.0533,9.06,-0.0067,Nominal Change,0.0838,Better (>.05)
-41.0,Less_Activity,No Precip,No Precip,No Precip,3.42,8.63,14.88,9.04,9.0467,-0.0067,Nominal Change,-0.01,Nominal Change
-24.0,Less_Activity,No Precip,No Precip,No Precip,2.0,5.88,8.88,8.985,8.9683,0.0167,Nominal Change,0.025,Slightly Better (>.02)
-20.0,Less_Activity,No Precip,No Precip,No Precip,2.08,7.25,8.25,8.84,8.935,-0.095,Worse (<-.05),-0.0417,Slightly Worse (<-.02)
-30.0,Less_Activity,Precip,No Precip,No Precip,10.27,10.25,5.38,8.695,8.7233,-0.0283,Slightly Worse (<-.02),-0.0425,Slightly Worse (<-.02)
-6.0,Less_Activity,No Precip,No Precip,No Precip,5.0,5.88,11.75,8.785,8.695,0.09,Better (>.05),-0.0425,Slightly Worse (<-.02)
-36.0,Less_Activity,No Precip,Light Precip,Precip,5.5,8.25,16.6,8.8075,8.785,0.0225,Slightly Better (>.02),0.0758,Better (>.05)
-41.0,Less_Activity,No Precip,No Precip,No Precip,6.75,8.0,12.7,8.9475,8.8075,0.14,Significantly Better (>.10),0.0675,Better (>.05)
-39.0,Less_Activity,No Precip,No Precip,No Precip,7.25,7.5,13.25,9.03,8.9475,0.0825,Better (>.05),0.1513,Significantly Better (>.10)
-19.0,Less_Activity,No Precip,No Precip,No Precip,7.5,10.63,14.5,8.995,9.0067,-0.0117,Nominal Change,-0.0175,Nominal Change
-33.0,Less_Activity,No Precip,No Precip,No Precip,0.25,0.0,6.25,9.12,8.995,0.125,Significantly Better (>.10),-0.0175,Nominal Change
-25.0,Less_Activity,No Precip,No Precip,No Precip,1.5,7.38,9.88,9.105,9.12,-0.015,Nominal Change,0.1192,Significantly Better (>.10)
-32.0,Less_Activity,No Precip,No Precip,No Precip,3.5,3.75,5.18,9.0217,9.0333,-0.0117,Nominal Change,-0.0479,Slightly Worse (<-.02)
-7.0,Less_Activity,Light Precip,No Precip,No Precip,8.58,10.13,4.25,9.01,9.0217,-0.0117,Nominal Change,-0.0175,Nominal Change
11.0,More_Activity,No Precip,No Precip,No Precip,3.0,7.95,8.63,9.1975,9.14,0.0575,Better (>.05),0.11,Significantly Better (>.10)
-46.0,Less_Activity,Precip,No Precip,No Precip,7.22,10.08,15.13,9.3575,9.1975,0.16,Significantly Better (>.10),0.1025,Significantly Better (>.10)
6.0,More_Activity,No Precip,No Precip,No Precip,4.58,9.5,12.88,9.5208,9.4392,0.0817,Better (>.05),0.1617,Significantly Better (>.10)
-1.0,Same_Activity,Precip,Precip,Light Precip,10.18,12.13,11.75,9.6025,9.5208,0.0817,Better (>.05),0.1225,Significantly Better (>.10)
-34.0,Less_Activity,No Precip,No Precip,No Precip,3.58,7.0,11.0,9.48,9.6025,-0.1225,Significantly Worse (<-.10),0.1225,Significantly Better (>.10)
-43.0,Less_Activity,No Precip,No Precip,No Precip,15.42,20.63,21.63,9.625,9.515,0.11,Significantly Better (>.10),-0.0263,Slightly Worse (<-.02)
-24.0,Less_Activity,No Precip,No Precip,No Precip,9.83,9.75,9.38,9.7575,9.7431,0.0144,Nominal Change,0.0216,Slightly Better (>.02)
-30.0,Less_Activity,No Precip,No Precip,No Precip,0.17,1.25,2.63,9.835,9.7425,0.0925,Better (>.05),-0.0078,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,6.67,9.63,11.38,10.193,10.102,0.0908,Better (>.05),0.1363,Significantly Better (>.10)
-39.0,Less_Activity,No Precip,No Precip,No Precip,11.92,15.13,16.0,10.051,10.193,-0.1413,Significantly Worse (<-.10),0.1363,Significantly Better (>.10)
-43.0,Less_Activity,No Precip,No Precip,No Precip,6.58,6.25,7.88,10.115,9.91,0.205,Significantly Better (>.10),-0.2119,Significantly Worse (<-.10)
-44.0,Less_Activity,No Precip,No Precip,No Precip,10.17,10.38,10.2,10.41,10.367,0.0433,Slightly Better (>.02),0.065,Better (>.05)
